847,35,?,?,Farmingtoncity,5,0.04,0.54,0.02,0.65,0.02,0.3,0.44,0.46,0.24,0.27,0.0,0.0,0.29,0.64,0.4,0.39,0.35,0.3,0.32,0.28,0.24,0.28,0.15,0.11,0.26,0.26,0.28,0.05,0.4,0.19,0.34,0.28,0.46,0.51,0.07,0.38,0.35,0.43,0.56,0.28,0.55,0.58,0.61,0.65,0.68,0.54,0.72,0.41,0.38,0.02,0.29,0.0,0.18,0.2,0.17,0.41,0.02,0.02,0.02,0.03,0.71,0.09,0.4,0.39,0.59,0.58,0.57,0.58,0.33,0.42,0.5,0.06,0.65,0.58,0.18,0.59,0.67,0.52,0.05,0.12,0.12,0.13,0.23,0.22,0.25,0.23,0.36,0.38,0.29,0.01,0.0,0.04,0.39,0.5,0.66,0.52,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.12,0.01,?,?,?,?,0.0,?,0.34,New Mexico,city,['Farmington'],36.7291152,-108.205445,Farmington
848,39,?,?,GroveCitycity,5,0.02,0.44,0.01,0.99,0.02,0.01,0.44,0.48,0.31,0.32,0.03,1.0,0.37,0.68,0.18,0.48,0.38,0.17,0.57,0.38,0.31,0.29,0.34,0.25,0.07,0.61,0.57,0.01,0.14,0.16,0.31,0.23,0.15,0.67,0.28,0.38,0.45,0.36,0.46,0.28,0.58,0.55,0.44,0.69,0.71,0.85,0.55,0.66,0.71,0.0,0.1,0.0,0.2,0.15,0.3,0.25,0.01,0.01,0.01,0.01,0.98,0.02,0.12,0.13,0.47,0.52,0.38,0.64,0.05,0.37,0.5,0.01,0.87,0.6,0.05,0.16,0.6,0.15,0.14,0.17,0.15,0.14,0.33,0.31,0.31,0.32,0.36,0.42,0.31,0.0,0.0,0.02,0.83,0.47,0.77,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.16,0.09,?,?,?,?,0.0,?,0.05,Ohio,city,"['Grove', 'City']",39.8814519,-83.0929645,Grove City
849,6,?,?,LosAltoscity,5,0.03,0.45,0.01,0.84,0.62,0.05,0.26,0.2,0.12,0.63,0.04,1.0,1.0,0.58,0.29,1.0,0.53,0.12,0.67,1.0,1.0,1.0,0.24,1.0,0.64,0.66,0.84,0.0,0.02,0.03,0.04,0.98,0.12,0.55,0.69,0.62,0.02,1.0,0.22,0.25,0.3,0.27,0.36,0.94,0.94,0.87,0.79,0.53,0.49,0.0,0.01,0.02,0.17,0.2,0.27,0.27,0.16,0.16,0.2,0.18,0.74,0.06,0.11,0.13,0.47,0.47,0.36,0.9,0.05,0.15,0.5,0.01,0.92,0.89,0.06,0.3,0.4,0.0,0.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,0.58,0.18,0.0,0.0,0.39,0.41,0.83,0.77,0.81,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.34,0.08,?,?,?,?,0.0,?,0.04,California,city,"['Los', 'Altos']",37.3790629,-122.116578,Los Altos
850,6,?,?,Daviscity,5,0.06,0.4,0.06,0.69,0.81,0.14,0.92,1.0,1.0,0.16,0.07,1.0,0.29,0.76,0.33,0.72,0.13,0.14,0.28,0.49,0.35,0.38,0.26,0.13,0.23,0.27,0.33,0.1,0.68,0.07,0.05,1.0,0.32,0.53,0.05,1.0,0.09,0.82,0.25,1.0,0.37,0.33,0.35,0.64,0.7,0.8,0.57,0.49,0.57,0.01,0.11,0.04,0.54,0.53,0.6,0.63,0.53,0.45,0.47,0.45,0.69,0.08,0.12,0.1,0.38,0.42,0.41,0.24,0.25,0.59,0.0,0.02,0.96,0.26,0.13,0.14,0.71,0.05,0.05,0.48,0.5,0.5,0.53,0.52,0.62,0.49,1.0,0.5,0.14,0.0,0.0,0.41,0.5,0.12,0.02,0.55,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.46,0.19,?,?,?,?,0.0,?,0.06,California,city,['Davis'],38.545379,-121.744583,Davis
851,9,13,17800,Coventrytown,5,0.0,0.5,0.02,0.98,0.01,0.02,0.34,0.44,0.26,0.24,0.0,0.0,0.57,0.76,0.58,0.62,0.33,0.11,0.4,0.56,0.43,0.42,0.37,0.05,0.17,0,0.47,0.0,0.07,0.13,0.21,0.44,0.23,0.77,0.39,0.54,0.2,0.48,0.35,0.39,0.3,0.33,0.5,0.87,0.85,0.87,0.73,0.66,0.72,0.0,0.06,0.0,0.1,0.09,0.15,0.22,0.03,0.02,0.03,0.05,0.92,0.01,0.18,0.19,0.55,0.57,0.34,0.88,0.05,0.33,0.5,0.01,0.74,0.85,0.5,0.9,0.4,0.06,0.67,0.37,0.37,0.36,0.38,0.48,0.62,0.53,0.49,0.63,0.26,0.0,0.0,0.12,0.69,0.68,0.57,0.84,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.11,0.02,0.05,?,?,?,?,0.0,?,0.04,Connecticut,town,['Coventry'],41.7700987,-72.3050803,Coventry
852,42,121,56456,OilCitycity,5,0.0,0.33,0.01,0.99,0.02,0.01,0.36,0.39,0.23,0.58,0.0,0.0,0.15,0.32,0.11,0.5,0.71,0.57,0.72,0.18,0.19,0.17,0.16,0.05,1.0,0,0.14,0.02,0.48,0.26,0.39,0.21,0.51,0.24,0.51,0.51,0.55,0.38,0.55,0.36,0.51,0.55,0.42,0.52,0.57,0.55,0.58,0.31,0.29,0.0,0.15,0.0,0.16,0.12,0.17,0.39,0.01,0.01,0.01,0.02,0.96,0.01,0.16,0.15,0.36,0.41,0.3,0.57,0.02,0.37,0.5,0.03,0.56,0.54,0.12,0.87,0.0,0.35,0.21,0.02,0.01,0.02,0.09,0.1,0.1,0.14,0.5,0.17,0.39,0.0,0.0,0.02,0.94,0.69,0.84,0.84,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.22,0.03,?,?,?,?,0.0,?,0.05,Pennsylvania,city,"['Oil', 'City']",41.433948,-79.706441,Oil City
853,39,173,62148,Perrysburgcity,5,0.0,0.42,0.01,0.97,0.05,0.02,0.41,0.39,0.22,0.36,0.02,1.0,0.54,0.57,0.15,0.74,0.44,0.09,0.57,0.59,0.55,0.53,0.54,0.04,0.23,1,1.0,0.0,0.04,0.09,0.14,0.65,0.21,0.59,0.43,0.64,0.21,0.73,0.23,0.26,0.3,0.28,0.52,0.9,0.93,0.96,0.86,0.55,0.47,0.0,0.04,0.0,0.1,0.14,0.28,0.29,0.01,0.02,0.03,0.03,0.96,0.01,0.14,0.15,0.46,0.6,0.12,0.77,0.02,0.36,0.5,0.01,0.84,0.66,0.0,0.34,0.67,0.03,0.07,0.22,0.21,0.25,0.27,0.31,0.31,0.32,0.27,0.39,0.33,0.0,0.0,0.05,0.73,0.52,0.44,0.66,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.22,0.08,?,?,?,?,0.0,?,0.01,Ohio,city,['Perrysburg'],41.5571178,-83.6279321,Perrysburg
854,48,?,?,Harlingencity,5,0.06,0.71,0.01,0.7,0.02,1.0,0.58,0.54,0.36,0.42,0.08,1.0,0.15,0.45,0.45,0.31,0.53,0.66,0.39,0.14,0.14,0.15,0.15,0.14,0.26,0.17,0.23,0.13,0.8,0.93,0.72,0.22,0.65,0.3,0.26,0.53,0.4,0.4,0.33,0.42,0.46,0.42,0.81,0.6,0.55,0.66,0.58,0.5,0.41,0.03,0.21,0.05,0.29,0.3,0.35,0.4,0.28,0.26,0.27,0.28,0.0,0.72,0.77,0.74,0.73,0.72,0.73,0.49,0.74,0.64,0.0,0.13,0.43,0.5,0.53,0.31,0.6,0.86,0.6,0.05,0.05,0.07,0.1,0.17,0.2,0.17,0.46,0.32,0.37,0.01,0.01,0.41,0.66,0.6,0.71,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.15,0.01,?,?,?,?,0.0,?,0.31,Texas,city,['Harlingen'],26.1907543,-97.6960599,Harlingen
855,24,?,?,Cambridgecity,5,0.0,0.32,0.86,0.31,0.02,0.01,0.36,0.42,0.28,0.6,0.0,0.0,0.14,0.34,0.08,0.28,0.64,0.66,0.52,0.18,0.2,0.27,0.21,0.16,0.21,0.17,0.15,0.02,0.58,0.66,0.69,0.14,0.48,0.35,0.76,0.36,0.77,0.23,0.74,0.55,0.68,0.74,0.35,0.03,0.03,0.12,0.0,0.66,0.69,0.03,1.0,0.0,0.32,0.38,0.49,0.41,0.01,0.01,0.02,0.01,0.91,0.07,0.18,0.15,0.31,0.27,0.38,0.27,0.11,0.65,0.0,0.03,0.59,0.31,0.46,0.7,0.29,0.88,0.06,0.1,0.1,0.11,0.08,0.12,0.14,0.16,0.37,0.33,0.61,0.0,0.0,0.01,0.88,0.67,0.86,0.84,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.15,0.03,?,?,?,?,0.0,?,0.62,Maryland,city,['Cambridge'],38.5714624,-76.0763177,Cambridge
856,4,?,?,Flagstaffcity,5,0.06,0.71,0.05,0.69,0.09,0.28,0.92,0.92,0.89,0.1,0.0,0.0,0.28,0.83,0.33,0.42,0.16,0.16,0.27,0.31,0.22,0.24,0.17,0.09,0.23,0.27,0.31,0.06,0.45,0.16,0.2,0.53,0.45,0.55,0.12,0.61,0.29,0.42,0.41,0.83,0.42,0.42,0.58,0.58,0.59,0.63,0.53,0.64,0.66,0.02,0.32,0.01,0.73,0.73,0.77,0.73,0.21,0.19,0.18,0.16,0.71,0.12,0.32,0.28,0.54,0.61,0.5,0.39,0.39,0.58,0.0,0.1,0.51,0.38,0.06,0.36,0.75,0.45,0.2,0.2,0.19,0.2,0.35,0.35,0.39,0.34,0.63,0.44,0.28,0.01,0.0,0.12,0.37,0.19,0.19,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.18,0.06,0.04,?,?,?,?,0.0,?,0.2,Arizona,city,['Flagstaff'],35.1816047,-111.6165953319917,Flagstaff
857,37,?,?,Wilsoncity,5,0.04,0.39,0.91,0.27,0.02,0.01,0.48,0.5,0.35,0.45,0.0,0.0,0.17,0.49,0.38,0.29,0.51,0.63,0.4,0.21,0.23,0.39,0.17,0.34,0.29,0.2,0.51,0.08,0.62,0.58,0.65,0.28,0.54,0.41,0.62,0.43,0.68,0.36,0.63,0.49,0.63,0.66,0.43,0.23,0.24,0.21,0.27,0.6,0.64,0.07,0.83,0.0,0.52,0.57,0.47,0.51,0.03,0.03,0.02,0.02,0.95,0.04,0.22,0.2,0.37,0.37,0.41,0.35,0.17,0.56,0.0,0.05,0.77,0.37,0.6,0.42,0.6,0.57,0.18,0.11,0.11,0.13,0.08,0.12,0.14,0.17,0.59,0.42,0.61,0.02,0.0,0.02,0.88,0.46,0.75,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.17,0.05,?,?,?,?,0.0,?,0.6,North Carolina,city,['Wilson'],35.7059114,-77.9175714,Wilson
858,39,3,43554,Limacity,5,0.06,0.51,0.47,0.61,0.03,0.03,0.45,0.52,0.34,0.43,0.07,1.0,0.16,0.39,0.19,0.33,0.6,0.64,0.61,0.18,0.15,0.17,0.16,0.22,0.54,0.17,0.2,0.08,0.57,0.31,0.53,0.11,0.9,0.22,0.5,0.38,0.64,0.22,0.9,0.5,0.69,0.81,0.52,0.33,0.35,0.31,0.31,0.5,0.51,0.06,0.53,0.0,0.26,0.32,0.35,0.35,0.01,0.02,0.02,0.01,0.95,0.02,0.33,0.29,0.44,0.43,0.47,0.49,0.1,0.47,0.5,0.12,0.47,0.5,0.97,0.7,0.23,0.55,0.23,0.04,0.04,0.04,0.12,0.16,0.16,0.17,0.56,0.08,0.31,0.04,0.0,0.02,0.82,0.57,0.74,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.3,0.08,?,?,?,?,0.0,?,0.97,Ohio,city,['Lima'],40.7399785,-84.105006,Lima
859,48,?,?,Alicecity,5,0.02,0.68,0.02,0.68,0.02,1.0,0.51,0.49,0.32,0.39,0.0,0.0,0.12,0.37,0.95,0.19,0.53,0.75,0.28,0.11,0.11,0.12,0.12,0.11,0.72,0.18,0.22,0.05,0.76,0.83,0.74,0.15,0.67,0.23,0.07,0.33,0.4,0.28,0.42,0.34,0.46,0.46,0.77,0.66,0.6,0.71,0.68,0.17,0.16,0.01,0.14,0.0,0.09,0.07,0.12,0.18,0.02,0.01,0.02,0.03,0.0,0.59,0.57,0.57,0.72,0.7,0.71,0.61,0.52,0.57,0.0,0.04,0.52,0.62,1.0,0.88,0.52,0.72,0.67,0.03,0.03,0.04,0.06,0.12,0.13,0.14,0.4,0.49,0.63,0.0,0.0,0.09,0.96,0.73,0.85,0.95,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.14,0.01,?,?,?,?,0.0,?,0.28,Texas,city,['Alice'],27.7522487,-98.0697249,Alice
860,42,77,6088,Bethlehemcity,5,0.01,0.29,0.03,0.94,0.06,0.07,0.23,0.34,0.19,0.74,0.03,1.0,0.31,0.43,0.11,0.65,0.66,0.25,0.84,0.35,0.35,0.34,0.28,0.19,0.39,0.17,0.34,0.01,0.15,0.3,0.43,0.32,0.21,0.43,0.49,0.5,0.45,0.4,0.39,0.34,0.37,0.39,0.33,0.71,0.72,0.74,0.57,0.53,0.67,0.0,0.12,0.01,0.11,0.17,0.25,0.29,0.03,0.04,0.06,0.06,0.83,0.05,0.13,0.12,0.28,0.4,0.12,0.64,0.04,0.47,0.5,0.01,0.89,0.56,0.11,0.31,0.31,0.03,0.07,0.21,0.2,0.2,0.38,0.4,0.42,0.39,0.54,0.43,0.46,0.0,0.0,0.13,0.83,0.72,0.61,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.36,0.09,?,?,?,?,0.0,?,0.13,Pennsylvania,city,['Bethlehem'],40.6178915,-75.3786521,Bethlehem
861,4,?,?,Douglascity,5,0.0,0.72,0.02,0.57,0.03,1.0,0.62,0.51,0.35,0.46,0.0,0.0,0.06,0.12,0.51,0.22,0.7,0.98,0.7,0.05,0.05,0.06,0.04,0.03,0.37,0.15,0.18,0.05,1.0,1.0,0.93,0.13,1.0,0.03,0.27,0.4,0.34,0.29,0.38,0.45,0.51,0.48,0.86,0.41,0.37,0.43,0.41,0.13,0.09,0.02,0.41,0.03,0.38,0.44,0.44,0.45,0.92,0.93,0.85,0.8,0.0,1.0,0.84,0.82,0.78,0.75,0.78,0.54,0.55,0.48,0.5,0.01,0.71,0.56,0.31,0.55,0.27,0.8,0.59,0.06,0.06,0.06,0.02,0.11,0.13,0.1,0.68,0.56,0.49,0.0,0.0,1.0,0.44,0.61,0.65,0.57,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.23,0.01,?,?,?,?,0.0,?,0.07,Arizona,city,['Douglas'],31.3471741,-109.5383567,Douglas
862,37,?,?,Asheborocity,5,0.01,0.28,0.26,0.78,0.04,0.02,0.32,0.43,0.31,0.65,0.0,0.0,0.21,0.5,0.29,0.4,0.6,0.29,0.37,0.25,0.25,0.26,0.18,1.0,0.58,0.06,0.11,0.02,0.33,0.57,0.6,0.23,0.2,0.54,0.97,0.28,0.85,0.3,0.6,0.3,0.66,0.67,0.29,0.44,0.44,0.52,0.61,0.7,0.83,0.01,0.36,0.0,0.27,0.46,0.41,0.51,0.02,0.03,0.03,0.03,0.95,0.04,0.1,0.09,0.26,0.27,0.29,0.48,0.1,0.62,0.0,0.02,0.75,0.48,0.14,0.38,0.5,0.4,0.11,0.09,0.09,0.09,0.13,0.16,0.16,0.18,0.33,0.28,0.32,0.01,0.0,0.03,0.82,0.55,0.71,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.11,0.0,?,?,?,?,0.0,?,0.26,North Carolina,city,['Asheboro'],35.7079146,-79.8136446,Asheboro
863,18,?,?,Hobartcity,5,0.02,0.46,0.0,0.98,0.01,0.09,0.41,0.43,0.25,0.46,0.03,1.0,0.38,0.56,0.24,0.53,0.59,0.15,0.71,0.39,0.32,0.31,0.47,0.18,0.63,0.32,0.36,0.01,0.12,0.2,0.36,0.17,0.28,0.5,0.56,0.31,0.47,0.31,0.39,0.31,0.39,0.4,0.49,0.75,0.76,0.88,0.74,0.49,0.48,0.0,0.05,0.0,0.08,0.11,0.1,0.12,0.02,0.02,0.02,0.02,0.88,0.07,0.23,0.23,0.5,0.53,0.35,0.78,0.09,0.4,0.5,0.01,0.92,0.74,0.27,0.56,0.38,0.12,0.07,0.09,0.08,0.08,0.3,0.29,0.3,0.31,0.37,0.08,0.39,0.0,0.0,0.08,0.72,0.74,0.84,0.82,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.12,0.12,?,?,?,?,0.0,?,0.07,Indiana,city,['Hobart'],41.5322592,-87.2550353,Hobart
864,48,?,?,EaglePasscity,5,0.02,0.89,0.0,0.34,0.02,1.0,0.66,0.57,0.38,0.35,0.0,0.0,0.02,0.36,0.39,0.1,0.57,1.0,0.25,0.01,0.02,0.04,0.7,0.0,0.63,0.13,0.18,0.09,1.0,1.0,1.0,0.12,1.0,0.08,0.24,0.56,0.52,0.36,0.21,0.43,0.41,0.34,1.0,0.6,0.53,0.72,0.58,0.25,0.09,0.01,0.17,0.05,0.25,0.28,0.31,0.32,0.63,0.62,0.63,0.6,0.0,1.0,1.0,1.0,0.97,0.99,0.88,0.48,1.0,0.58,0.0,0.02,0.69,0.48,0.5,0.57,0.67,1.0,1.0,0.05,0.05,0.05,0.02,0.07,0.09,0.06,0.55,0.57,0.49,0.0,0.02,1.0,0.52,0.74,0.76,0.74,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.36,0.07,?,?,?,?,0.0,?,0.29,Texas,city,"['Eagle', 'Pass']",28.7099337,-100.493813,Eagle Pass
865,5,?,?,VanBurencity,5,0.01,0.51,0.03,0.92,0.13,0.03,0.47,0.52,0.31,0.38,0.02,1.0,0.16,0.48,0.22,0.25,0.46,0.34,0.34,0.15,0.15,0.14,0.16,0.1,0.11,0.99,0.31,0.02,0.49,0.57,0.62,0.14,0.47,0.42,0.64,0.3,0.65,0.23,0.54,0.21,0.64,0.63,0.49,0.57,0.6,0.72,0.56,0.65,0.63,0.0,0.12,0.0,0.52,0.45,0.79,0.84,0.08,0.06,0.09,0.09,0.95,0.04,0.22,0.23,0.51,0.51,0.52,0.6,0.18,0.41,0.5,0.02,0.73,0.61,0.21,0.49,0.75,0.64,0.21,0.07,0.05,0.07,0.09,0.13,0.12,0.11,0.38,0.48,0.39,0.0,0.01,0.06,0.7,0.42,0.5,0.59,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.08,0.0,?,?,?,?,0.0,?,0.04,Arkansas,city,"['Van', 'Buren']",35.5759086,-92.4916144,Van Buren
866,45,?,?,RockHillcity,5,0.05,0.54,0.74,0.4,0.05,0.01,0.61,0.68,0.57,0.39,0.07,1.0,0.25,0.62,0.12,0.28,0.47,0.36,0.41,0.26,0.22,0.29,0.19,0.1,0.16,0.32,0.43,0.06,0.43,0.57,0.65,0.27,0.44,0.51,0.62,0.32,0.66,0.31,0.54,0.58,0.5,0.54,0.53,0.36,0.32,0.41,0.38,0.78,0.72,0.06,0.72,0.0,0.27,0.2,0.37,0.54,0.02,0.02,0.03,0.04,0.95,0.03,0.34,0.31,0.48,0.46,0.52,0.41,0.25,0.57,0.0,0.05,0.75,0.43,0.28,0.42,0.54,0.55,0.44,0.09,0.09,0.11,0.18,0.23,0.26,0.3,0.42,0.35,0.53,0.03,0.0,0.03,0.71,0.51,0.63,0.63,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.15,0.01,?,?,?,?,0.0,?,0.85,South Carolina,city,"['Rock', 'Hill']",34.9248667,-81.0250784,Rock Hill
867,12,?,?,Sarasotacity,5,0.07,0.22,0.32,0.73,0.04,0.09,0.27,0.37,0.25,0.82,0.08,1.0,0.22,0.25,0.15,0.52,0.76,0.26,0.58,0.24,0.38,0.43,0.17,0.17,0.18,0.24,0.32,0.06,0.34,0.26,0.4,0.33,0.26,0.35,0.16,0.41,0.28,0.37,0.85,0.44,0.77,0.84,0.22,0.26,0.26,0.29,0.24,0.62,0.68,0.04,0.4,0.02,0.24,0.3,0.32,0.36,0.11,0.12,0.12,0.12,0.86,0.09,0.15,0.11,0.2,0.15,0.31,0.43,0.18,0.8,0.0,0.22,0.34,0.47,0.22,0.29,0.58,0.48,0.17,0.14,0.14,0.17,0.33,0.35,0.4,0.37,0.62,0.56,0.29,0.05,0.02,0.19,0.21,0.43,0.56,0.45,0.07,0.72,0.94,0.63,0.05,0.34,0.16,0.72,0.67,0.94,0.05,0,0.14,0.05,0.1,0.64,0.06,0.04,0.29,0.09,0.32,0.06,0.25,0,0.7,0.54,0.76,Florida,city,['Sarasota'],27.3365805,-82.5308545,Sarasota
868,48,?,?,Irvingcity,5,0.23,0.33,0.15,0.68,0.28,0.3,0.38,0.69,0.41,0.14,0.25,1.0,0.33,0.86,0.31,0.38,0.13,0.09,0.17,0.34,0.39,0.43,0.31,0.17,0.26,0.24,0.3,0.15,0.27,0.25,0.32,0.42,0.31,0.8,0.35,0.2,0.35,0.41,0.68,0.51,0.75,0.74,0.45,0.58,0.59,0.67,0.56,0.7,0.69,0.05,0.19,0.13,0.47,0.56,0.68,0.79,0.41,0.43,0.48,0.51,0.66,0.31,0.27,0.21,0.37,0.49,0.35,0.23,0.37,0.73,0.0,0.42,0.54,0.21,0.08,0.24,0.77,0.36,0.2,0.17,0.16,0.16,0.38,0.37,0.42,0.36,0.3,0.37,0.29,0.0,0.0,0.37,0.51,0.26,0.44,0.51,0.04,0.12,0.95,0.15,0.05,0.13,0.31,0.12,0.69,0.89,0.06,0.1,0.08,0.12,0.04,0.71,0.13,0.2,0.19,0.08,0.08,0.04,0.75,1,0.52,0.09,0.17,Texas,city,['Irving'],32.8295183,-96.9442177,Irving
869,12,?,?,Gainesvillecity,5,0.12,0.44,0.42,0.6,0.24,0.08,0.9,0.91,0.92,0.28,0.13,1.0,0.16,0.63,0.22,0.49,0.32,0.31,0.34,0.26,0.22,0.27,0.16,0.2,0.2,0.21,0.29,0.18,0.7,0.17,0.24,0.66,0.41,0.37,0.07,1.0,0.15,0.65,0.38,0.96,0.5,0.46,0.39,0.42,0.41,0.51,0.46,0.48,0.52,0.08,0.65,0.05,0.72,0.74,0.79,0.75,0.41,0.37,0.36,0.31,0.82,0.06,0.19,0.14,0.32,0.39,0.3,0.36,0.22,0.58,0.0,0.14,0.69,0.34,0.42,0.4,0.63,0.35,0.26,0.11,0.11,0.13,0.19,0.22,0.28,0.24,0.89,0.34,0.28,0.02,0.02,0.24,0.4,0.24,0.21,0.45,0.03,0.2,0.96,0.23,0.03,0.14,0.21,0.2,0.7,0.65,0.29,0.01,0.18,0.23,0.06,0.43,0.19,0.1,0.2,0.15,0.22,0.03,0.63,1,0.86,0.18,0.65,Florida,city,['Gainesville'],29.6519684,-82.3249846,Gainesville
870,12,?,?,LauderdaleLakescity,5,0.03,0.25,0.89,0.26,0.08,0.11,0.26,0.35,0.2,1.0,0.04,1.0,0.15,0.13,0.17,0.39,0.9,0.22,0.49,0.17,0.21,0.25,0.25,0.22,0.2,0.16,0.31,0.03,0.37,0.39,0.56,0.14,0.48,0.23,0.19,0.44,0.35,0.21,0.52,0.35,0.54,0.56,0.31,0.25,0.29,0.36,0.27,0.74,0.76,0.04,0.59,0.06,0.33,0.41,0.49,0.58,0.74,0.83,0.88,0.96,0.65,0.22,0.28,0.22,0.27,0.17,0.46,0.52,0.32,0.93,0.0,0.1,0.4,0.59,0.07,0.45,0.73,0.14,0.14,0.18,0.16,0.13,0.43,0.43,0.43,0.44,0.78,0.7,0.39,0.0,0.0,0.97,0.13,0.47,0.51,0.32,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.64,0.27,?,?,?,?,0.0,?,0.54,Florida,city,"['Lauderdale', 'Lakes']",26.16715525,-80.20493869767097,Lauderdale Lakes
871,6,?,?,Tularecity,5,0.04,0.65,0.12,0.48,0.15,0.63,0.51,0.52,0.32,0.33,0.0,0.0,0.22,0.46,0.38,0.22,0.45,1.0,0.34,0.19,0.16,0.22,0.17,0.12,0.11,0.19,0.23,0.06,0.57,0.65,0.69,0.11,0.61,0.37,0.38,0.34,0.58,0.22,0.51,0.37,0.62,0.6,0.72,0.48,0.46,0.43,0.51,0.22,0.28,0.04,0.44,0.03,0.36,0.46,0.48,0.56,0.3,0.34,0.32,0.35,0.48,0.48,0.57,0.56,0.71,0.62,0.79,0.42,0.55,0.5,0.5,0.02,0.86,0.47,0.15,0.37,0.67,0.34,0.31,0.14,0.13,0.13,0.23,0.26,0.29,0.29,0.69,0.59,0.31,0.01,0.0,0.35,0.66,0.4,0.68,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.19,0.01,?,?,?,?,0.0,?,0.36,California,city,['Tulare'],36.2516475,-118.852583,Tulare
872,48,?,?,Kellercity,5,0.01,0.65,0.01,0.97,0.04,0.05,0.4,0.39,0.2,0.11,0.02,1.0,0.72,0.89,0.91,0.58,0.12,0.05,0.22,0.63,0.52,0.5,0.63,0.24,0.33,0.58,0.68,0.0,0.05,0.11,0.15,0.48,0.12,0.76,0.35,0.25,0.19,0.54,0.24,0.17,0.25,0.25,0.56,0.94,0.92,0.95,0.92,0.54,0.44,0.0,0.01,0.0,0.0,0.02,0.12,0.2,0.0,0.0,0.02,0.02,0.94,0.03,0.13,0.17,0.69,0.66,0.66,0.88,0.06,0.11,0.5,0.01,0.75,0.88,0.13,0.56,0.92,0.07,0.02,0.23,0.27,0.3,0.42,0.4,0.48,0.48,0.48,0.57,0.33,0.0,0.0,0.06,0.51,0.28,0.46,0.47,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.06,0.01,?,?,?,?,0.0,?,0.13,Texas,city,['Keller'],32.9299655,-97.2271249,Keller
873,48,?,?,FlowerMoundtown,5,0.01,0.67,0.04,0.93,0.06,0.08,0.39,0.41,0.18,0.04,0.02,1.0,0.69,0.95,0.55,0.63,0.06,0.03,0.08,0.61,0.48,0.47,0.5,0.31,0.31,0.36,0.43,0.0,0.01,0.03,0.08,0.58,0.17,0.85,0.39,0.23,0.11,0.68,0.29,0.18,0.27,0.29,0.64,0.94,0.94,0.95,0.76,0.33,0.41,0.0,0.02,0.0,0.14,0.16,0.21,0.24,0.02,0.02,0.03,0.03,0.91,0.05,0.21,0.25,0.73,0.7,0.69,0.87,0.08,0.11,0.5,0.02,0.75,0.87,0.0,0.43,0.94,0.08,0.0,0.24,0.22,0.22,0.53,0.58,0.67,0.68,0.34,0.65,0.29,0.0,0.0,0.07,0.39,0.29,0.15,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.09,0.04,0.02,?,?,?,?,0.0,?,0.18,Texas,town,"['Flower', 'Mound']",33.0283854,-97.0867203,Flower Mound
